"seqid","strand","gene_name","gene_id","event_type","ref_exon_start","ref_exon_end","start","end","is_intron","other_exon_start","other_exon_end","is_denovo","ref_exon_denovo","other_exon_denovo","event_denovo","dpsi_mean","dpsi_std","probability_changing","probability_nonchanging","control_raw_psi_mean","control_raw_psi_std","control_bootstrap_psi_std","control_raw_coverage","infected_raw_psi_mean","infected_raw_psi_std","infected_bootstrap_psi_std","infected_raw_coverage"
"chr9","-","CIZ1","ENSG00000148337.22","s",128190329,128190467,128180799,128190329,"False",128180799,128180814,"False","False","False","False",-0.0077,0.0213,1.408e-05,0.9846,0.0496,0.0314,0.0381,2,0.0238,0.0202,0.0263,1
"chr9","-","CIZ1","ENSG00000148337.22","t",128190329,128190467,128190444,128190688,"False",128190688,128190710,"False","False","False","False",6e-04,0.0157,-4.039e-09,0.9994,0.9902,0.0137,0.0145,50,0.9926,0.0103,0.0102,67
"chr9","-","CIZ1","ENSG00000148337.22","t",128190329,128190467,128190356,128190825,"False",128190724,128190862,"False","False","False","False",-6e-04,0.0157,1.458e-08,0.9994,0.0098,0.0137,0.0145,0,0.0074,0.0103,0.0102,0
"chr9","-","CIZ1","ENSG00000148337.22","s",128190688,128190710,128190444,128190688,"False",128190329,128190467,"False","False","False","False",-0.0026,0.0242,2.659e-05,0.9777,0.9497,0.0297,0.042,50,0.9352,0.0288,0.0366,67
"chr9","-","CIZ1","ENSG00000148337.22","s",128190688,128190710,128187934,128190688,"False",128187863,128187934,"False","False","False","False",-0.0054,0.0178,1.609e-06,0.9941,0.0252,0.0213,0.0306,1,0.0046,0.0079,0.0079,0
"chr9","-","CIZ1","ENSG00000148337.22","s",128190688,128190710,128185776,128190688,"False",128185547,128185776,"False","False","False","False",0.0084,0.0227,1.632e-05,0.9789,0.0252,0.0213,0.0313,1,0.0602,0.0278,0.0359,4
"chr9","-","CIZ1","ENSG00000148337.22","t",128190724,128190862,128190862,128204186,"False",128204068,128204383,"False","False","False","False",0.0014,0.0194,1.027e-06,0.9944,0.0271,0.0245,0.0284,1,0.0289,0.0192,0.0222,2
"chr9","-","CIZ1","ENSG00000148337.22","t",128190724,128190862,128190862,128198311,"False",128196847,128198367,"False","False","False","False",-3e-04,0.0148,-5.148e-08,0.9998,0.0039,0.0094,0.0098,0,0.0022,0.0054,0.0057,0
"chr9","-","CIZ1","ENSG00000148337.22","t",128190724,128190862,128190862,128191855,"False",128191855,128191939,"False","False","False","False",0.0034,0.0167,2.86e-08,0.9982,0.0039,0.0094,0.0098,0,0.0156,0.0142,0.0197,1
"chr9","-","CIZ1","ENSG00000148337.22","t",128190724,128190862,128190862,128191732,"False",128191732,128191777,"False","False","False","False",0.0042,0.0197,1.063e-06,0.9931,0.0271,0.0245,0.0285,1,0.0289,0.0192,0.027,2
"chr9","-","CIZ1","ENSG00000148337.22","t",128190724,128190862,128190862,128191432,"False",128191280,128191589,"False","False","False","False",-0.0074,0.0232,1.131e-05,0.9778,0.9341,0.0374,0.0435,40,0.9222,0.0307,0.0376,69
"chr9","-","CIZ1","ENSG00000148337.22","t",128190724,128190862,128190862,128191280,"False",128191280,128191589,"False","False","False","False",-3e-04,0.0148,-5.148e-08,0.9998,0.0039,0.0094,0.0098,0,0.0022,0.0054,0.0057,0
"chr9","+","DNM1","ENSG00000106976.22","t",128218231,128218304,128191703,128218231,"False",128191655,128191703,"False","False","False","False",0.0015,0.0155,-5.208e-08,0.9996,0.0032,0.0063,0.0063,0,0.0109,0.0096,0.0126,1
"chr9","+","DNM1","ENSG00000106976.22","t",128218231,128218304,128191780,128218231,"False",128191721,128191780,"False","False","False","False",5e-04,0.015,-6.278e-08,0.9999,0.0032,0.0063,0.0063,0,0.0109,0.0096,0.0096,1
"chr9","+","DNM1","ENSG00000106976.22","t",128218231,128218304,128203631,128218231,"False",128203379,128203631,"False","False","False","False",-0.0032,0.017,1.027e-07,0.9985,0.9905,0.0108,0.0109,78,0.9761,0.0142,0.0163,112
"chr9","+","DNM1","ENSG00000106976.22","t",128218231,128218304,128204880,128218231,"False",128204822,128204880,"False","False","False","False",-1e-04,0.0146,-1.065e-08,1,0.0032,0.0063,0.0063,0,0.0022,0.0043,0.0043,0
"chr9","+","DNM1","ENSG00000106976.22","s",128218582,128218731,128218731,128218858,"False",128218858,128218946,"False","False","False","False",-7e-04,0.015,-3.686e-08,0.9998,0.0078,0.0109,0.011,0,0.0039,0.0055,0.0056,0
"chr9","+","DNM1","ENSG00000106976.22","s",128218582,128218731,128218731,128219049,"False",128219049,128219252,"False","False","False","False",7e-04,0.015,-9.487e-08,0.9998,0.9922,0.0109,0.011,63,0.9961,0.0055,0.0056,126
"chr9","+","DNM1","ENSG00000106976.22","s",128220181,128220341,128220341,128221110,"False",128221110,128221216,"False","False","False","False",-3e-04,0.015,-4.459e-08,0.9998,0.0068,0.0095,0.0097,0,0.0051,0.0072,0.0074,0
"chr9","+","DNM1","ENSG00000106976.22","s",128220181,128220341,128220341,128222197,"False",128222197,128222339,"False","False","False","False",3e-04,0.015,3.59e-08,0.9998,0.9932,0.0095,0.0097,73,0.9949,0.0072,0.0074,97
"chr9","+","DNM1","ENSG00000106976.22","t",128222197,128222339,128220341,128222197,"False",128220181,128220341,"False","False","False","False",3e-04,0.015,3.59e-08,0.9998,0.9932,0.0095,0.0097,73,0.9949,0.0072,0.0074,97
"chr9","+","DNM1","ENSG00000106976.22","t",128222197,128222339,128221216,128222197,"False",128221110,128221216,"False","False","False","False",-3e-04,0.015,-4.459e-08,0.9998,0.0068,0.0095,0.0097,0,0.0051,0.0072,0.0074,0
"chr9","+","DNM1","ENSG00000106976.22","s",128222793,128223954,128222860,128224251,"False",128224251,128224389,"False","False","False","False",-0.0056,0.0231,0.0001415,0.981,0.9573,0.032,0.0391,37,0.9491,0.0257,0.0357,68
"chr9","+","DNM1","ENSG00000106976.22","s",128222793,128223954,128222860,128226035,"False",128226035,128226086,"False","False","False","False",-0.0013,0.0198,9.79e-05,0.9912,0.0342,0.0287,0.0361,1,0.0185,0.0158,0.0206,1
"chr9","+","DNM1","ENSG00000106976.22","s",128222793,128223954,128222860,128234021,"False",128233564,128234107,"False","False","False","False",0.0072,0.0188,7.509e-07,0.9925,0.0085,0.0146,0.0153,0,0.0324,0.0207,0.0272,2
"chr9","+","DNM1","ENSG00000106976.22","s",128224251,128224389,128224389,128234021,"False",128233564,128234107,"False","False","False","True",0.0045,0.0242,9.995e-05,0.9766,0.7344,0.0484,0.0544,60,0.7653,0.0414,0.0468,79
"chr9","+","DNM1","ENSG00000106976.22","s",128224251,128224389,128224390,128226034,"True",128226035,128226086,"True","False","False","True",-0.0045,0.0242,0.0001001,0.9766,0.2656,0.0484,0.0544,21.3791,0.2347,0.0414,0.0468,23.8791
"chr9","+","DNM1","ENSG00000106976.22","s",128233564,128234107,128234107,128234816,"False",128234816,128234935,"False","False","False","False",0.0088,0.0178,4.664e-09,0.996,0.0061,0.0085,0.0086,0,0.0308,0.0143,0.0178,4
"chr9","+","DNM1","ENSG00000106976.22","s",128233564,128234107,128234107,128239445,"False",128239445,128239515,"False","False","False","False",-0.0088,0.0178,2.202e-08,0.996,0.9939,0.0085,0.0086,81,0.9692,0.0143,0.0178,141
"chr9","+","DNM1","ENSG00000106976.22","t",128233564,128234107,128222860,128234021,"False",128222793,128223954,"False","False","False","True",0.0037,0.0163,7.456e-08,0.999,0.0016,0.0041,0.0043,0,0.0185,0.0124,0.0153,2
"chr9","+","DNM1","ENSG00000106976.22","t",128233564,128234107,128224389,128234021,"False",128224251,128224389,"False","False","False","True",0.003,0.0247,0.0001636,0.9761,0.6634,0.0494,0.0548,60,0.6814,0.043,0.051,79
"chr9","+","DNM1","ENSG00000106976.22","t",128233564,128234107,128226086,128234021,"False",128226035,128226086,"False","False","False","True",0,0.0145,-9.011e-08,1,0.0016,0.0041,0.0043,0,0.0012,0.0032,0.0032,0
"chr9","+","DNM1","ENSG00000106976.22","t",128233564,128234107,128226173,128234021,"False",128226138,128226173,"False","False","False","True",-0.0049,0.0197,1.059e-09,0.9933,0.0347,0.0191,0.025,3,0.0185,0.0124,0.0158,2
"chr9","+","DNM1","ENSG00000106976.22","t",128233564,128234107,128232124,128234021,"False",128231986,128232124,"False","False","False","True",-6e-04,0.0161,3.567e-08,0.9994,0.0126,0.0117,0.0136,1,0.0098,0.0091,0.0113,1
"chr9","+","DNM1","ENSG00000106976.22","t",128233564,128234107,128232731,128234021,"False",128232636,128232731,"False","False","False","True",0,0.0145,-9.011e-08,1,0.0016,0.0041,0.0043,0,0.0012,0.0032,0.0032,0
"chr9","+","DNM1","ENSG00000106976.22","t",128233564,128234107,128232732,128233563,"True",128232636,128232731,"True","False","False","True",-0.0031,0.0241,5.181e-05,0.978,0.2846,0.0471,0.0519,25.6607,0.2694,0.041,0.0473,31.1429
"chr9","+","DNM1","ENSG00000106976.22","t",128239445,128239515,128234107,128239445,"False",128233564,128234107,"False","False","False","False",4e-04,0.0148,-1.125e-08,0.9999,0.9939,0.0085,0.0086,81,0.9965,0.005,0.005,141
"chr9","+","DNM1","ENSG00000106976.22","t",128239445,128239515,128234935,128239445,"False",128234816,128234935,"False","False","False","False",-4e-04,0.0148,-8.016e-08,0.9999,0.0061,0.0085,0.0086,0,0.0035,0.005,0.005,0
"chr9","+","DNM1","ENSG00000106976.22","s",128242306,128242345,128242345,128246394,"False",128246394,128246503,"False","False","False","False",2e-04,0.0149,-4.583e-08,0.9999,0.9939,0.0085,0.0088,81,0.9951,0.0069,0.0071,101
"chr9","+","DNM1","ENSG00000106976.22","s",128242306,128242345,128242345,128247325,"False",128247325,128247490,"False","False","False","False",-2e-04,0.0149,1.053e-08,0.9999,0.0061,0.0085,0.0088,0,0.0049,0.0069,0.0071,0
"chr9","+","DNM1","ENSG00000106976.22","s",128246394,128246503,128246503,128246937,"False",128246937,128247123,"False","False","False","False",-4e-04,0.0148,-5.273e-08,0.9999,0.0061,0.0085,0.0088,0,0.0037,0.0052,0.0053,0
"chr9","+","DNM1","ENSG00000106976.22","s",128246394,128246503,128246503,128247375,"False",128247325,128247490,"False","False","False","False",4e-04,0.0148,-4.619e-08,0.9999,0.9939,0.0085,0.0088,81,0.9963,0.0052,0.0053,135
"chr9","+","DNM1","ENSG00000106976.22","s",128247325,128247490,128247486,128247924,"False",128247924,128247935,"False","False","False","True",-0.0056,0.018,1.138e-06,0.9944,0.0294,0.0234,0.0294,1,0.0068,0.0096,0.0098,0
"chr9","+","DNM1","ENSG00000106976.22","s",128247325,128247490,128247490,128248583,"False",128248583,128248753,"True","False","False","True",0.0056,0.018,1.22e-06,0.9944,0.9706,0.0234,0.0294,49,0.9932,0.0096,0.0098,72
"chr9","+","DNM1","ENSG00000106976.22","t",128247325,128247490,128242345,128247325,"False",128242306,128242345,"False","False","False","False",-2e-04,0.0146,-2.003e-08,1,0.0041,0.007,0.0072,0,0.0025,0.0042,0.0043,0
"chr9","+","DNM1","ENSG00000106976.22","t",128247325,128247490,128246503,128247375,"False",128246394,128246503,"False","False","False","False",7e-04,0.015,-4.32e-08,0.9999,0.9919,0.0099,0.0102,81,0.9951,0.006,0.0061,135
"chr9","+","DNM1","ENSG00000106976.22","t",128247325,128247490,128247123,128247375,"False",128246937,128247123,"False","False","False","False",-2e-04,0.0146,-2.003e-08,1,0.0041,0.007,0.0072,0,0.0025,0.0042,0.0043,0
"chr9","+","DNM1","ENSG00000106976.22","t",128248583,128248753,128247490,128248583,"False",128247325,128247490,"True","False","False","True",0.0024,0.0189,1.171e-07,0.9961,0.9692,0.024,0.024,49,0.9815,0.0156,0.0169,72
"chr9","+","DNM1","ENSG00000106976.22","t",128248583,128248753,128247935,128248583,"False",128247924,128247935,"False","False","False","True",-3e-04,0.0151,4.089e-08,0.9997,0.0065,0.0112,0.0111,0,0.0045,0.0078,0.0079,0
"chr9","+","DNM1","ENSG00000106976.22","t",128248583,128248753,128247936,128248582,"True",128247924,128247935,"False","False","False","True",-0.0019,0.0178,3.343e-08,0.9975,0.0242,0.0213,0.0214,0.9,0.014,0.0136,0.015,0.7
"chr9","+","DNM1","ENSG00000106976.22","s",128250115,128250356,128250330,128250900,"False",128250725,128251244,"False","False","False","False",-2e-04,0.0163,-5.108e-08,0.9988,0.0119,0.0165,0.017,0,0.0106,0.0148,0.0152,0
"chr9","+","DNM1","ENSG00000106976.22","s",128250115,128250356,128250356,128250725,"False",128250725,128251244,"False","False","False","False",2e-04,0.0163,-1.255e-09,0.9988,0.9881,0.0165,0.017,41,0.9894,0.0148,0.0152,46
"chr9","+","DNM1","ENSG00000106976.22","t",128254650,128255248,128250940,128254650,"False",128250725,128251244,"False","False","False","False",-1e-04,0.0146,-7.413e-08,1,0.0032,0.0063,0.0063,0,0.0028,0.0055,0.0054,0
"chr9","+","DNM1","ENSG00000106976.22","t",128254650,128255248,128250940,128254654,"False",128250725,128251244,"False","False","False","False",-1e-04,0.0146,-7.413e-08,1,0.0032,0.0063,0.0063,0,0.0028,0.0055,0.0054,0
"chr9","+","DNM1","ENSG00000106976.22","t",128254650,128255248,128253137,128254654,"False",128253101,128253137,"False","False","False","False",-1e-04,0.0146,-7.413e-08,1,0.0032,0.0063,0.0063,0,0.0028,0.0055,0.0054,0
"chr9","+","DNM1","ENSG00000106976.22","t",128254650,128255248,128254163,128254649,"True",128254006,128254162,"False","False","False","False",3e-04,0.0155,-3.098e-08,0.9997,0.9905,0.0108,0.0109,78.35,0.9917,0.0094,0.0094,89.9
"chr9","+","SWI5","ENSG00000175854.15","s",128276587,128276755,128276755,128278634,"False",128278634,128278681,"False","False","False","False",-4e-04,0.0154,1.282e-08,0.9997,0.0083,0.0116,0.0118,0,0.0062,0.0088,0.0091,0
"chr9","+","SWI5","ENSG00000175854.15","s",128276587,128276755,128276755,128284510,"False",128284510,128284631,"False","False","False","False",4e-04,0.0154,-3.613e-08,0.9997,0.9917,0.0116,0.0118,59,0.9938,0.0088,0.0091,79
"chr9","+","SWI5","ENSG00000175854.15","t",128276587,128276755,128276402,128276587,"False",128276222,128276402,"False","False","False","False",-0.0027,0.0281,0.001338,0.9658,0.3035,0.0558,0.0807,20,0.2678,0.0408,0.0568,31
"chr9","+","SWI5","ENSG00000175854.15","t",128276587,128276755,128275496,128276707,"False",128275379,128275496,"False","False","False","False",0.0045,0.017,-9.617e-08,0.9979,0.005,0.0085,0.0086,0,0.0199,0.0129,0.0176,2
"chr9","+","SWI5","ENSG00000175854.15","t",128276587,128276755,128276402,128276707,"False",128276222,128276402,"False","False","False","False",5e-04,0.0278,0.001212,0.967,0.6915,0.056,0.0809,46,0.7123,0.0417,0.0583,83
"chr9","+","SWI5","ENSG00000175854.15","s",128284510,128284631,128284631,128285505,"False",128285505,128285778,"False","False","False","False",-0.0076,0.0187,8.365e-06,0.9898,0.03,0.0239,0.0344,1,0.0057,0.008,0.0077,0
"chr9","+","SWI5","ENSG00000175854.15","s",128284510,128284631,128284631,128285939,"False",128285939,128286534,"False","False","False","False",0.0076,0.0187,8.352e-06,0.9898,0.97,0.0239,0.0344,48,0.9943,0.008,0.0077,87
"chr9","+","SWI5","ENSG00000175854.15","t",128284510,128284631,128276755,128284510,"False",128276587,128276755,"False","False","False","False",4e-04,0.0154,-3.613e-08,0.9997,0.9917,0.0116,0.0118,59,0.9938,0.0088,0.0091,79
"chr9","+","SWI5","ENSG00000175854.15","t",128284510,128284631,128278681,128284510,"False",128278634,128278681,"False","False","False","False",-4e-04,0.0154,1.282e-08,0.9997,0.0083,0.0116,0.0118,0,0.0062,0.0088,0.0091,0
"chr9","+","SWI5","ENSG00000175854.15","s",128285939,128286534,128286033,128288652,"False",128288652,128288990,"False","False","False","False",-0.0038,0.0183,3.601e-06,0.9941,0.9889,0.0155,0.0154,44,0.9779,0.0177,0.0275,66
"chr9","+","SWI5","ENSG00000175854.15","s",128285939,128286534,128286033,128313830,"False",128313830,128313905,"False","False","False","False",0.0038,0.0183,3.541e-06,0.9941,0.0111,0.0155,0.0154,0,0.0221,0.0177,0.0275,1
"chr9","+","SWI5","ENSG00000175854.15","t",128285939,128286534,128284631,128285939,"False",128284510,128284631,"False","False","False","False",-0.0026,0.0173,8.234e-08,0.9979,0.9898,0.0142,0.015,48,0.9831,0.0136,0.0181,87
"chr9","+","SWI5","ENSG00000175854.15","t",128285939,128286534,128285778,128285939,"False",128285505,128285778,"False","False","False","False",0.0026,0.0173,5.972e-08,0.9979,0.0102,0.0142,0.015,0,0.0169,0.0136,0.0181,1
"chr9","-","TRUB2","ENSG00000167112.10","t",128315567,128315628,128315628,128317152,"False",128317152,128317226,"False","False","False","False",6e-04,0.0152,-6.291e-08,0.9997,0.9918,0.0115,0.0118,60,0.9948,0.0073,0.0076,95
"chr9","-","TRUB2","ENSG00000167112.10","t",128315567,128315628,128315628,128315822,"False",128315822,128315896,"False","False","False","False",-6e-04,0.0152,3.331e-08,0.9997,0.0082,0.0115,0.0118,0,0.0052,0.0073,0.0076,0
"chr9","-","TRUB2","ENSG00000167112.10","s",128317152,128317226,128315896,128317152,"False",128315822,128315896,"False","False","False","False",-6e-04,0.0152,3.331e-08,0.9997,0.0082,0.0115,0.0118,0,0.0052,0.0073,0.0076,0
"chr9","-","TRUB2","ENSG00000167112.10","s",128317152,128317226,128315628,128317152,"False",128315567,128315628,"False","False","False","False",6e-04,0.0152,-6.291e-08,0.9997,0.9918,0.0115,0.0118,60,0.9948,0.0073,0.0076,95
"chr9","+","URM1","ENSG00000167118.11","s",128371361,128371415,128371415,128377995,"False",128377995,128378106,"False","False","False","False",0.0119,0.0279,0.0008101,0.9483,0.075,0.0337,0.0438,4,0.1369,0.0373,0.0526,11
"chr9","+","URM1","ENSG00000167118.11","s",128371361,128371415,128371415,128378036,"False",128377995,128378106,"False","False","False","False",-0.0119,0.0279,0.0008101,0.9483,0.925,0.0337,0.0438,55,0.8631,0.0373,0.0526,72
"chr9","+","URM1","ENSG00000167118.11","s",128387816,128388411,128387897,128389261,"False",128389261,128389309,"False","False","False","False",-1e-04,0.0172,-2.61e-08,0.9991,0.9836,0.014,0.0152,79,0.9833,0.0107,0.0117,140
"chr9","+","URM1","ENSG00000167118.11","s",128387816,128388411,128388412,128389260,"True",128389261,128389309,"False","False","False","False",1e-04,0.0172,-3.279e-09,0.9991,0.0163,0.014,0.0152,0.8214,0.0167,0.0107,0.0117,1.8929
"chr9","+","URM1","ENSG00000167118.11","s",128389261,128389309,128389306,128389663,"False",128389663,128392016,"True","False","False","True",0.0078,0.0377,0.008295,0.9447,0.1649,0.0489,0.077,9,0.1995,0.0404,0.0488,19
"chr9","+","URM1","ENSG00000167118.11","s",128389261,128389309,128389309,128389666,"False",128389663,128392016,"False","False","False","True",-0.0055,0.0341,0.00617,0.9575,0.7658,0.0558,0.0784,43,0.736,0.0445,0.0543,71
"chr9","+","URM1","ENSG00000167118.11","s",128389261,128389309,128389310,128389662,"True",128389663,128392016,"False","False","False","True",0.0011,0.0223,1.599e-06,0.9878,0.0692,0.0334,0.0372,3.5833,0.0645,0.0248,0.0286,5.9167
"chr9","+","CERCAM","ENSG00000167123.20","s",128420187,128421074,128421074,128421204,"False",128421204,128421511,"False","False","False","False",-0.0178,0.029,0.003916,0.9445,0.0749,0.039,0.0587,3,0.0052,0.009,0.0092,0
"chr9","+","CERCAM","ENSG00000167123.20","s",128420187,128421074,128421074,128422868,"False",128422868,128422978,"False","False","False","False",0.0163,0.0427,0.01455,0.9296,0.839,0.0545,0.0754,37,0.9344,0.0308,0.0379,59
"chr9","+","CERCAM","ENSG00000167123.20","s",128420187,128421074,128421075,128421203,"True",128421204,128421511,"False","False","False","False",-0.0027,0.0239,0.0001044,0.9801,0.0861,0.0416,0.0507,3.5,0.0604,0.0297,0.0368,3.5
"chr9","+","CERCAM","ENSG00000167123.20","t",128422868,128422978,128412072,128422868,"False",128411751,128412072,"False","False","False","False",-2e-04,0.0149,1.472e-08,0.9998,0.004,0.0097,0.0102,0,0.0027,0.0065,0.0067,0
"chr9","+","CERCAM","ENSG00000167123.20","t",128422868,128422978,128419278,128422868,"False",128419114,128419278,"False","False","False","False",-2e-04,0.0149,1.472e-08,0.9998,0.004,0.0097,0.0102,0,0.0027,0.0065,0.0067,0
"chr9","+","CERCAM","ENSG00000167123.20","t",128422868,128422978,128419802,128422868,"False",128419607,128419802,"False","False","False","False",-2e-04,0.0149,1.472e-08,0.9998,0.004,0.0097,0.0102,0,0.0027,0.0065,0.0067,0
"chr9","+","CERCAM","ENSG00000167123.20","t",128422868,128422978,128421074,128422868,"False",128420187,128421074,"False","False","False","False",0.0137,0.0316,0.00498,0.9523,0.8926,0.0474,0.0645,37,0.9557,0.0259,0.028,59
"chr9","+","CERCAM","ENSG00000167123.20","t",128422868,128422978,128421511,128422868,"False",128421204,128421511,"False","False","False","False",-0.0165,0.0251,0.001848,0.9569,0.052,0.034,0.0522,2,0.0027,0.0065,0.0067,0
